FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
12.5,5.546793501,5.693342475,18.507621831,-1.170411122,16.70405132,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
12.75,5.613327591,5.707854921,18.539659164,-1.147990735,16.7077892,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
13,5.678645079,5.722108227,18.571054337,-1.12577595,16.71168306,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
13.25,5.742757911,5.736105875,18.601819593,-1.103765796,16.71573123,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
13.5,5.805677978,5.749851324,18.631967097,-1.081959301,16.71993203,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
13.75,5.867417113,5.763348014,18.661508933,-1.060355495,16.72428377,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
14,5.927987094,5.77659936,18.690457108,-1.038953406,16.72878476,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
14.25,5.987399641,5.789608754,18.71882355,-1.017752062,16.73343331,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
14.5,6.04566642,5.802379568,18.746620109,-0.996750493,16.73822771,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
14.75,6.102799039,5.814915149,18.773858556,-0.975947727,16.74316626,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
15,6.15880905,5.827218824,18.800550581,-0.955342792,16.74824726,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
15.25,6.213707949,5.839293897,18.826707798,-0.934934719,16.75346898,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
15.5,6.267507176,5.851143647,18.852341742,-0.914722535,16.75882972,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
15.75,6.320218114,5.862771335,18.877463868,-0.894705269,16.76432774,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
16,6.37185209,5.874180196,18.902085554,-0.87488195,16.76996132,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
16.25,6.422420375,5.885373444,18.926218096,-0.855251607,16.77572873,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
16.5,6.471934183,5.896354271,18.949872716,-0.835813268,16.78162823,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
16.75,6.520404673,5.907125846,18.973060553,-0.816565963,16.78765807,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
17,6.567842947,5.917691315,18.99579267,-0.797508719,16.79381652,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
17.25,6.614260049,5.928053803,19.01808005,-0.778640565,16.80010182,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
17.5,6.65966697,5.938216412,19.039933598,-0.759960532,16.80651222,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
17.75,6.704074642,5.948182221,19.061364139,-0.741467646,16.81304595,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
18,6.747493942,5.957954288,19.082382422,-0.723160937,16.81970125,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
18.25,6.78993569,5.967535646,19.102999113,-0.705039433,16.82647634,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
18.5,6.831410651,5.976929309,19.123224804,-0.687102164,16.83336947,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
18.75,6.871929533,5.986138266,19.143070005,-0.669348158,16.84037884,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
19,6.911502987,5.995165485,19.162545148,-0.651776444,16.84750267,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
19.25,6.950141607,6.004013911,19.181660587,-0.63438605,16.85473918,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
19.5,6.987855934,6.012686466,19.200426596,-0.617176006,16.86208656,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
19.75,7.02465645,6.021186051,19.218853373,-0.60014534,16.86954303,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
20,7.060553581,6.029515543,19.236951034,-0.58329308,16.87710678,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
20.25,7.095557697,6.037677799,19.254729618,-0.566618256,16.88477601,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
20.5,7.129679113,6.04567565,19.272199085,-0.550119896,16.89254889,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
20.75,7.162928085,6.053511909,19.289369317,-0.533797029,16.90042363,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
21,7.195314815,6.061189363,19.306250115,-0.517648684,16.90839838,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
21.25,7.226849447,6.068710778,19.322851203,-0.501673889,16.91647134,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
21.5,7.257542071,6.076078897,19.339182228,-0.485871674,16.92464066,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
21.75,7.287402719,6.083296442,19.355252754,-0.470241066,16.93290451,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
22,7.316441366,6.090366112,19.371072271,-0.454781095,16.94126106,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
22.25,7.344667933,6.097290582,19.386650185,-0.43949079,16.94970846,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
22.5,7.372092282,6.104072506,19.401995829,-0.424369178,16.95824486,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
22.75,7.398724222,6.110714516,19.417118453,-0.40941529,16.9668684,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
23,7.424573503,6.117219221,19.43202723,-0.394628153,16.97557723,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
23.25,7.449649819,6.123589208,19.446731254,-0.380006797,16.98436949,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
23.5,7.473962809,6.12982704,19.461239541,-0.36555025,16.9932433,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
23.75,7.497522055,6.13593526,19.475561027,-0.35125754,17.00219679,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
24,7.520337082,6.141916388,19.489704569,-0.337127698,17.0112281,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
24.25,7.54241736,6.147772919,19.503678948,-0.32315975,17.02033532,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
24.5,7.563772302,6.15350733,19.517492863,-0.309352727,17.02951659,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
