FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
25.25,6.60528281882637,-3.70058529765215,3.24736173688714,-1.38323960890459,20.3057656898796,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
25.5,6.62382942247187,-3.69531507305937,3.26061922791919,-1.3700665693624,20.3152241542936,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
25.75,6.64169691134199,-3.69015493232402,3.2737585767987,-1.35704959761396,20.3247471553419,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
26,6.6588943608,-3.6851025352,3.286788011632,-1.34418772239989,20.3343327785824,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
26.25,6.67543078991699,-3.68015556384277,3.2997156818042,-1.33147997246082,20.3439791049058,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
26.5,6.69131516147188,-3.67531172280937,3.31254965797919,-1.31892537653738,20.3536842105356,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
26.75,6.70655638195137,-3.6705687390584,3.32529793209964,-1.30652296337019,20.3634461670283,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
27,6.72116330155,-3.66592436195,3.337968417387,-1.29427176169987,20.3732630412734,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
27.25,6.73514471417012,-3.6613763632459,3.35056894834151,-1.28217080026705,20.383132895493,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
27.5,6.74850935742188,-3.65692253710937,3.36310728074219,-1.27021910781236,20.3930537872422,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
27.75,6.76126591262324,-3.65256070010527,3.37559109164683,-1.25841571307642,20.403023769409,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
28,6.7734230048,-3.6482886912,3.388027979392,-1.24675964479985,20.4130408902144,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
28.25,6.78498920268574,-3.64410437176152,3.40042546359308,-1.23524993172328,20.423103193212,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
28.5,6.79597301872187,-3.64000562555937,3.41279098514419,-1.22388560258734,20.4332087172886,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
28.75,6.80638290905762,-3.63599035876465,3.42513190621826,-1.21266568613265,20.4433554966636,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
29,6.81622727355,-3.63205649995,3.437455510267,-1.20158921109983,20.4535415608894,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
29.25,6.82551445576387,-3.62820200008965,3.44976900202089,-1.19065520622951,20.4637649348513,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
29.5,6.83425274297188,-3.62442483255937,3.46207950748919,-1.17986270026232,20.4740236387676,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
29.75,6.84245036615449,-3.62072299313652,3.47439407395995,-1.16921072193887,20.4843156881892,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30,6.8501155,-3.6170945,3.48671967,-1.1586982999998,20.494639094,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30.25,6.85725626290449,-3.61353739373027,3.49906318545495,-1.14832446318573,20.5049918624169,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30.5,6.86388071697188,-3.61004973730937,3.51143143144919,-1.13808824023729,20.5153719949896,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
30.75,6.86999686801387,-3.6066296161209,3.52383114038589,-1.12798865989509,20.5257774886006,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31,6.87561266555,-3.60327513795,3.536268965947,-1.11802475089977,20.5362063354654,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31.25,6.88073600280762,-3.5999844329834,3.54875148309326,-1.10819554199196,20.5466565231323,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31.5,6.88537471672188,-3.59675565380937,3.56128518806419,-1.09850006191226,20.5571260344826,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
31.75,6.88953658793574,-3.59358697541777,3.57387649837808,-1.08893733940132,20.5676128477303,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
32,6.8932293408,-3.5904765952,3.586531752832,-1.07950640319974,20.5781149364224,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
32.25,6.89646064337324,-3.58742273294902,3.59925721150183,-1.07020628204817,20.5886302694388,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
32.5,6.89923810742187,-3.58442363085937,3.61205905574219,-1.06103600468723,20.5991568109922,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
32.75,6.90156928842012,-3.58147755352715,3.62494338818651,-1.05199459985753,20.6096925206282,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
33,6.90346168555,-3.57858278795,3.637916232747,-1.04308109629971,20.6202353532254,-1.79294,-3.810735,68.4795,0.69452,-0.0300142,-0.223524
