FE Rotation (°),IE Rotation (°),VV Rotation (°),AP Translation (mm),ML Translation (mm),SI Translation (mm),Fx (N),Fy (N),Fz (N),Mx (Nm),My (Nm),Mz (Nm)
57,0.179346698018922,0.530337423721877,3.10276951746782,0,0,-3.61757449856668,0.755652283063201,132.508963269,0.931469171,0.267108795866,-0.439600455
57.5,0.149015132545717,0.535437350175,3.178752156528,0,0,-3.61236023226979,0.849392259453122,132.913743046875,0.93074969375,0.27318166053125,-0.4414958625
58,0.118692036913707,0.540566796571875,3.25591555443281,0,0,-3.60743540482259,0.940552616556806,133.313428184,0.929981556,0.279326031544,-0.44339127
58.5,0.0884059044311236,0.545721456000001,3.33424461062,0,0,-3.60280884478469,1.02908398457949,133.708204237125,0.92916475775,0.28554219905075,-0.4452866775
59,0.0581855166583019,0.550896663121877,3.41372296498781,0,0,-3.59848832489712,1.11494175728241,134.098265199,0.928299299,0.291830453198,-0.447182085
59.5,0.0280599724061084,0.556087394175,3.494332997895,0,0,-3.59448046108101,1.19808623372383,134.483813498375,0.92738517975,0.29819108413225,-0.4490774925
60,-0.00194128326580412,0.561288266971877,3.57605583016081,0,0,-3.59079060800002,1.27848276,134.86506,0.9264224,0.304624382,-0.4509729
60.5,-0.031788430050586,0.566493540900002,3.65887132306501,0,0,-3.58742275118725,1.35610187098618,135.242224004625,0.92541095975,0.31113063694775,-0.4528683075
61,-0.0614512433959113,0.571697116921875,3.74275807834782,0,0,-3.5843793957361,1.4309194320776,135.615533249,0.924350859,0.317710139122,-0.454763715
61.5,-0.0908990655056137,0.576892537575,3.82769343821,0,0,-3.58166145155554,1.50291678093053,135.985223905875,0.92324209775,0.32436317866925,-0.4566591225
62,-0.120100776341328,0.582072986971875,3.91365348531282,0,0,-3.57926811518933,1.5720808692032,136.351540584,0.922084676,0.331090045736,-0.45855453
62.5,-0.149024764624205,0.5872312908,4.000613042778,0,0,-3.57719674819946,1.63840440429687,136.714736328125,0.92087859375,0.33789103046875,-0.4604499375
63,-0.177638898836531,0.592359916321875,4.08854567418782,0,0,-3.57544275211397,1.7018859910968,137.075072619,0.919623851,0.344766423014,-0.462345345
63.5,-0.205910498223428,0.597450972374999,4.177423683585,0,0,-3.57399943993848,1.76253027371323,137.432819373375,0.91832044775,0.35171651351825,-0.4642407525
64,-0.233806303794449,0.602496209371877,4.26721811547282,0,0,-3.57285790423247,1.8203480772224,137.788254944,0.916968384,0.358741592128,-0.46613616
64.5,-0.261292449325307,0.607487019300002,4.35789875481501,0,0,-3.57200688174935,1.87535654940759,138.141666119625,0.91556765975,0.36584194898975,-0.4680315675
65,-0.288334432359573,0.612414435721876,4.44943412703582,0,0,-3.57143261464064,1.92757930250002,138.493348125,0.914118275,0.37301787425,-0.469926975
65.5,-0.314897085210138,0.617269133775,4.54179149802,0,0,-3.57111870822478,1.97704655491993,138.843604620875,0.91262022975,0.38026965805525,-0.4718223825
66,-0.340944545961168,0.622041430171878,4.63493687411283,0,0,-3.5710459853195,2.02379527301759,139.192747704,0.911073524,0.387597590552,-0.47371779
66.5,-0.366440229469529,0.626721283200002,4.72883500212001,0,0,-3.57119233713889,2.0678693128143,139.541097907125,0.90947815775,0.39500196188675,-0.4756131975
